item_id,tracking,meeting_date,portal_http,tracking_match,title_match,date_found,site_page,attach_check,note
14456,RES 2021 #175,2021-08-02,200,exact,prefix,yes,yes,,truncated side: ours (39 vs 40 chars)
20731,POR 2023 #167,2023-10-02,200,exact,prefix,yes,yes,,truncated side: ours (211 vs 212 chars)
31112,POR 2025 #144,2025-10-20,200,exact,prefix,yes,yes,,truncated side: ours (326 vs 327 chars)
16100,AR-22-22,2022-04-25,200,exact,prefix,yes,none,,truncated side: ours (83 vs 84 chars)
20324,RES 2023 #234,2023-09-11,200,exact,exact,yes,yes,,
8095,COM 713 #2018,2018-11-19,200,exact,prefix,yes,none,,truncated side: ours (99 vs 100 chars)
8066,RES 2018 #363,2018-11-19,200,exact,prefix,yes,yes,,truncated side: ours (47 vs 48 chars)
8635,CMA 2019 #21,2019-02-11,200,exact,prefix,yes,yes,pdf-ok,truncated side: ours (160 vs 161 chars)
13430,CMA 2021 #22,2021-02-08,200,exact,prefix,yes,yes,,truncated side: ours (121 vs 122 chars)
26081,RES 2024 #270,2024-11-04,200,exact,prefix,yes,yes,,truncated side: ours (108 vs 109 chars)
6145,POR 2018 #10,2018-01-22,200,exact,prefix,yes,yes,,truncated side: ours (194 vs 195 chars)
12276,CMA 2020 #165,2020-07-27,200,exact,prefix,yes,yes,,truncated side: ours (593 vs 594 chars)
14260,CMA 2021 #159,2021-06-14,200,exact,prefix,yes,yes,,truncated side: ours (551 vs 552 chars)
16855,POR 2022 #169,2022-09-19,200,exact,prefix,yes,yes,,truncated side: ours (392 vs 393 chars)
8745,RES 2019 #67,2019-02-25,200,exact,prefix,yes,yes,,truncated side: ours (39 vs 40 chars)
7537,POR 2018 #205,2018-09-17,200,exact,prefix,yes,yes,,truncated side: ours (304 vs 305 chars)
24673,RES 2024 #169,2024-06-24,200,exact,prefix,yes,yes,,truncated side: ours (105 vs 106 chars)
27795,RES 2025 #48,2025-03-03,200,exact,exact,yes,yes,,
7238,RES 2018 #197,2018-06-18,200,exact,prefix,yes,yes,,truncated side: ours (141 vs 142 chars)
14768,POR 2021 #204,2021-10-04,200,exact,prefix,yes,yes,,truncated side: ours (151 vs 152 chars)
15610,POR 2022 #25,2022-02-28,200,exact,prefix,yes,yes,,truncated side: ours (231 vs 232 chars)
31524,RES 2025 #280,2025-12-15,200,exact,prefix,yes,yes,,truncated side: ours (84 vs 85 chars)
6585,COM 218 #2018,2018-03-05,200,exact,prefix,yes,none,,truncated side: ours (142 vs 143 chars)
26090,CMA 2024 #233,2024-11-04,200,exact,prefix,yes,yes,,truncated side: ours (278 vs 279 chars)
16350,POR 2022 #105,2022-05-23,200,exact,prefix,yes,yes,,truncated side: ours (212 vs 213 chars)
20528,CMA 2023 #232,2023-09-11,200,exact,prefix,yes,yes,,truncated side: ours (545 vs 546 chars)
24751,RES 2024 #180,2024-06-24,200,exact,exact,yes,yes,,
6654,COM 249 #2018,2018-03-19,200,exact,prefix,yes,none,,truncated side: ours (158 vs 159 chars)
18107,POR 2023 #24,2023-02-06,200,exact,prefix,yes,yes,,truncated side: ours (283 vs 284 chars)
8492,RES 2019 #30,2019-01-28,200,exact,exact,yes,yes,,
29251,RES 2025 #92,2025-04-14,200,exact,exact,yes,yes,,
19107,RES 2023 #123,2023-04-24,200,exact,prefix,yes,yes,,truncated side: ours (77 vs 78 chars)
20274,CMA 2023 #194,2023-08-07,200,exact,prefix,yes,yes,,truncated side: ours (159 vs 160 chars)
14397,CMA 2021 #178,2021-06-28,200,exact,prefix,yes,yes,,truncated side: ours (298 vs 299 chars)
13496,POR 2021 #30,2021-02-22,200,exact,exact,yes,yes,,
18465,CMA 2023 #64,2023-02-27,200,exact,prefix,yes,yes,,truncated side: ours (145 vs 146 chars)
7778,RES 2018 #321,2018-10-15,200,exact,prefix,yes,yes,,truncated side: ours (69 vs 70 chars)
16361,RES 2022 #129,2022-05-23,200,exact,exact,yes,yes,,
25933,RES 2024 #250,2024-10-21,200,exact,prefix,yes,yes,,truncated side: ours (49 vs 50 chars)
8645,AR-19-17,2019-02-11,200,exact,prefix,yes,none,,truncated side: ours (235 vs 236 chars)
22011,POR 2024 #11,2024-01-29,200,exact,exact,yes,yes,,
6342,RES 2018 #36,2018-02-12,200,exact,prefix,yes,yes,,truncated side: ours (42 vs 43 chars)
7584,CMA 2018 #220,2018-09-17,200,exact,prefix,yes,yes,,truncated side: ours (531 vs 532 chars)
9485,POR 2019 #203,2019-06-10,200,exact,prefix,yes,yes,,truncated side: ours (378 vs 379 chars)
16741,AR-22-50,2022-09-12,200,exact,prefix,yes,none,,truncated side: ours (52 vs 53 chars)
10076,POR 2019 #280,2019-09-09,200,exact,prefix,yes,yes,,truncated side: ours (178 vs 179 chars)
13715,RES 2021 #79,2021-03-22,200,exact,prefix,yes,yes,,truncated side: ours (46 vs 47 chars)
25940,CMA 2024 #230,2024-10-21,200,exact,prefix,yes,yes,,truncated side: ours (298 vs 299 chars)
8971,CMA 2019 #91,2019-04-08,200,exact,exact,yes,yes,,
17379,POR 2022 #288,2022-11-07,200,exact,exact,yes,yes,pdf-ok,
12744,RES 2020 #252,2020-10-19,200,exact,prefix,yes,yes,,truncated side: ours (46 vs 48 chars)
7701,AR-18-95,2018-10-01,200,exact,prefix,yes,none,,truncated side: ours (124 vs 125 chars)
18386,RES 2023 #96,2023-04-10,200,exact,prefix,yes,yes,,truncated side: ours (93 vs 94 chars)
9327,CMA 2019 #143,2019-05-20,200,exact,prefix,yes,yes,,truncated side: ours (531 vs 532 chars)
8985,CMA 2019 #87,2019-04-08,200,exact,prefix,yes,yes,,truncated side: ours (295 vs 296 chars)
24902,RES 2024 #194,2024-08-05,200,exact,prefix,yes,yes,,truncated side: ours (121 vs 122 chars)
14389,POR 2021 #150,2021-06-28,200,exact,exact,yes,yes,,
7047,POR 2018 #140,2018-05-14,200,exact,prefix,yes,yes,,truncated side: ours (230 vs 231 chars)
17975,CMA 2023 #17,2023-01-23,200,exact,prefix,yes,yes,,truncated side: ours (405 vs 406 chars)
11336,POR 2020 #29,2020-02-10,200,exact,prefix,yes,yes,,truncated side: ours (76 vs 77 chars)
9601,RES 2019 #208,2019-06-24,200,exact,prefix,yes,yes,,truncated side: ours (52 vs 53 chars)
10500,POR 2019 #331,2019-10-07,200,exact,prefix,yes,yes,,truncated side: ours (353 vs 354 chars)
13223,CMA 2020 #294,2020-12-21,200,exact,prefix,yes,yes,,truncated side: ours (184 vs 185 chars)
31321,RES 2025 #294,2025-12-22,200,exact,prefix,yes,yes,,truncated side: ours (92 vs 93 chars)
8491,RES 2019 #29,2019-01-28,200,exact,exact,yes,yes,,
16836,RES 2022 #234,2022-09-19,200,exact,prefix,yes,yes,,truncated side: ours (90 vs 91 chars)
6643,POR 2018 #78,2018-03-19,200,exact,exact,yes,yes,,
17714,RES 2022 #320,2022-12-19,200,exact,prefix,yes,yes,,truncated side: ours (34 vs 35 chars)
7117,COM 427 #2018,2018-05-21,200,exact,prefix,yes,none,,truncated side: ours (104 vs 105 chars)
7317,POR 2018 #167,2018-06-25,200,exact,prefix,yes,yes,,truncated side: ours (180 vs 181 chars)
19167,CMA 2023 #112,2023-05-01,200,exact,prefix,yes,yes,,truncated side: ours (291 vs 292 chars)
7454,CMA 2018 #176,2018-07-30,200,exact,prefix,yes,yes,,truncated side: ours (209 vs 210 chars)
18441,CMA 2023 #53,2023-02-27,200,exact,prefix,yes,yes,,truncated side: ours (213 vs 214 chars)
17956,CMA 2023 #16,2023-01-23,200,exact,prefix,yes,yes,,truncated side: ours (164 vs 165 chars)
10360,RES 2019 #307,2019-09-23,200,exact,prefix,yes,yes,,truncated side: ours (143 vs 144 chars)
10882,POR 2019 #377,2019-11-25,200,exact,prefix,yes,yes,,truncated side: ours (250 vs 251 chars)
30748,AR-25-43,2025-08-04,200,exact,prefix,yes,none,,truncated side: ours (281 vs 282 chars)
13774,POR 2021 #64,2021-04-05,200,exact,exact,yes,yes,,
25587,ARS-24-20,2024-09-23,200,exact,exact,yes,none,pdf-ok,
27867,CMA 2025 #45,2025-03-17,200,exact,prefix,yes,yes,,truncated side: ours (443 vs 444 chars)
13125,POR 2020 #285,2020-12-07,200,exact,exact,yes,yes,,
13576,RES 2021 #61,2021-03-01,200,exact,exact,yes,yes,,
15964,CMA 2022 #61,2022-03-28,200,exact,prefix,yes,yes,,truncated side: ours (346 vs 347 chars)
6393,RES 2018 #46,2018-02-26,200,exact,prefix,yes,yes,,truncated side: ours (185 vs 186 chars)
18298,POR 2023 #31,2023-02-13,200,exact,exact,yes,yes,,
17015,POR 2022 #187,2022-10-03,200,exact,prefix,yes,yes,,truncated side: ours (297 vs 298 chars)
8149,POR 2018 #301,2018-12-03,200,exact,exact,yes,yes,,
15162,CMA 2021 #269,2021-12-06,200,exact,prefix,yes,yes,,truncated side: ours (500 vs 501 chars)
9773,RES 2019 #245,2019-07-30,200,exact,prefix,yes,yes,,truncated side: ours (47 vs 48 chars)
24929,AR-24-38,2024-08-05,200,exact,prefix,yes,none,,truncated side: ours (595 vs 596 chars)
6427,POR 2018 #46,2018-02-26,200,exact,prefix,yes,yes,,truncated side: ours (44 vs 45 chars)
12521,RES 2020 #223,2020-09-14,200,exact,exact,yes,yes,,
15962,CMA 2022 #60,2022-03-28,200,exact,prefix,yes,yes,pdf-ok,truncated side: ours (101 vs 102 chars)
28214,POR 2025 #45,2025-03-31,200,exact,prefix,yes,yes,,truncated side: ours (300 vs 301 chars)
9635,RES 2019 #214,2019-06-24,200,exact,prefix,yes,yes,,truncated side: ours (68 vs 69 chars)
20256,CMA 2023 #197,2023-08-07,200,exact,prefix,yes,yes,,truncated side: ours (156 vs 157 chars)
12539,RES 2020 #227,2020-09-14,200,exact,prefix,yes,yes,,truncated side: ours (42 vs 43 chars)
22016,POR 2024 #13,2024-01-29,200,exact,prefix,yes,yes,,truncated side: ours (25 vs 26 chars)
17362,POR 2022 #285,2022-11-07,200,exact,exact,yes,yes,,
6218,RES 2018 #19,2018-01-29,200,exact,exact,yes,yes,,
11340,POR 2020 #30,2020-02-10,200,exact,prefix,yes,yes,,truncated side: ours (297 vs 298 chars)
6272,APP 2018 #8,2018-02-05,200,exact,exact,yes,yes,pdf-ok,
22149,CMA 2024 #18,2024-02-12,200,exact,prefix,yes,yes,,truncated side: ours (274 vs 275 chars)
17345,RES 2022 #298,2022-11-14,200,exact,exact,yes,yes,,
23290,RES 2024 #82,2024-04-29,200,exact,prefix,no,yes,,truncated side: ours (53 vs 54 chars)
27118,RES 2025 #19,2025-01-27,200,exact,prefix,yes,yes,,truncated side: ours (54 vs 55 chars)
19813,CMA 2023 #168,2023-06-12,200,exact,prefix,yes,yes,,truncated side: ours (316 vs 317 chars)
20054,CMA 2023 #184,2023-06-26,200,exact,prefix,yes,yes,,truncated side: ours (245 vs 246 chars)
30652,POR 2025 #98,2025-06-23,200,exact,exact,yes,yes,,
9411,CMA 2019 #155,2019-06-03,200,exact,prefix,yes,yes,,truncated side: ours (266 vs 267 chars)
16676,POR 2022 #143,2022-08-01,200,exact,exact,yes,yes,,
28245,RES 2025 #76,2025-03-31,200,exact,exact,yes,yes,,
7687,COM 584 #2018,2018-09-24,200,exact,prefix,yes,none,,truncated side: ours (143 vs 144 chars)
16057,RES 2022 #84,2022-04-11,200,exact,prefix,yes,yes,,truncated side: ours (129 vs 130 chars)
7658,RES 2018 #294,2018-09-24,200,exact,prefix,yes,yes,,truncated side: ours (113 vs 114 chars)
10734,RES 2019 #366,2019-11-04,200,exact,exact,yes,yes,,
7402,RES 2018 #233,2018-07-30,200,exact,prefix,yes,yes,,truncated side: ours (321 vs 322 chars)
6714,RES 2018 #107,2018-04-02,200,exact,prefix,yes,yes,,truncated side: ours (102 vs 103 chars)
14656,POR 2021 #190,2021-09-20,200,exact,exact,yes,yes,,
31828,APP 2026 #2,2026-01-12,200,exact,prefix,yes,yes,pdf-ok,truncated side: ours (303 vs 304 chars)
15498,CMA 2022 #14,2022-01-31,200,exact,prefix,yes,yes,,truncated side: ours (193 vs 194 chars)
16566,CMA 2022 #146,2022-06-27,200,exact,prefix,yes,yes,pdf-ok,truncated side: ours (955 vs 956 chars)
14713,RES 2021 #216,2021-09-27,200,exact,exact,yes,yes,,
20255,CMA 2023 #204,2023-08-07,200,exact,prefix,yes,yes,,truncated side: ours (126 vs 127 chars)
7887,RES 2018 #343,2018-10-29,200,exact,prefix,yes,yes,,truncated side: ours (112 vs 113 chars)
25043,CMA 2024 #188,2024-09-09,200,exact,prefix,yes,yes,,truncated side: ours (507 vs 508 chars)
12205,RES 2020 #178,2020-07-27,200,exact,exact,yes,yes,,
7378,COM 518 #2018,2018-06-25,200,exact,prefix,yes,none,,truncated side: ours (132 vs 133 chars)
11887,POR 2020 #119,2020-05-18,200,exact,prefix,yes,yes,,truncated side: ours (253 vs 254 chars)
17340,CMA 2022 #215,2022-11-07,200,exact,prefix,yes,yes,,truncated side: ours (258 vs 259 chars)
25010,POR 2024 #116,2024-09-09,200,exact,prefix,yes,yes,,truncated side: ours (307 vs 308 chars)
13457,POR 2021 #29,2021-02-08,200,exact,prefix,yes,yes,,truncated side: ours (198 vs 199 chars)
25002,RES 2024 #237,2024-10-07,200,exact,prefix,yes,yes,,truncated side: ours (89 vs 90 chars)
10791,RES 2019 #373,2019-11-04,200,exact,exact,yes,yes,,
6594,COM 227 #2018,2018-03-05,200,exact,prefix,yes,none,,truncated side: ours (173 vs 174 chars)
30798,CMA 2025 #213,2025-08-04,200,exact,prefix,yes,yes,,truncated side: ours (142 vs 143 chars)
31361,RES 2025 #268,2025-12-08,200,exact,prefix,yes,yes,,truncated side: ours (48 vs 49 chars)
13047,RES 2020 #286,2020-11-23,200,exact,prefix,yes,yes,,truncated side: ours (44 vs 45 chars)
9801,RES 2019 #255,2019-07-30,200,exact,prefix,yes,yes,,truncated side: ours (42 vs 43 chars)
24455,RES 2024 #135,2024-06-10,200,exact,prefix,yes,yes,,truncated side: ours (108 vs 109 chars)
26683,CMA 2024 #267,2024-12-16,200,exact,prefix,yes,yes,,truncated side: ours (144 vs 145 chars)
30879,CMA 2025 #216,2025-09-08,200,exact,prefix,yes,yes,,truncated side: ours (510 vs 511 chars)
13578,POR 2021 #36,2021-03-01,200,exact,exact,yes,yes,,
8590,CMA 2019 #33,2019-02-11,200,exact,prefix,yes,yes,,truncated side: ours (284 vs 285 chars)
15311,POR 2021 #283,2021-12-20,200,exact,prefix,yes,yes,,truncated side: ours (267 vs 268 chars)
12329,AR-20-34,2020-07-27,200,exact,prefix,yes,none,,truncated side: ours (110 vs 111 chars)
6891,POR 2018 #119,2018-04-30,200,exact,prefix,yes,yes,,truncated side: ours (209 vs 210 chars)
10722,RES 2019 #361,2019-10-28,200,exact,prefix,yes,yes,,truncated side: ours (38 vs 39 chars)
13507,CMA 2021 #31,2021-02-22,200,exact,prefix,yes,yes,,truncated side: ours (189 vs 190 chars)
6436,RES 2018 #62,2018-02-26,200,exact,prefix,yes,yes,,truncated side: ours (137 vs 138 chars)
12888,CMA 2020 #253,2020-11-02,200,exact,prefix,yes,yes,,truncated side: ours (281 vs 282 chars)
7603,RES 2018 #281,2018-09-17,200,exact,exact,yes,yes,,
21961,RES 2024 #130,2024-06-10,200,exact,prefix,yes,yes,,truncated side: ours (93 vs 94 chars)
16364,POR 2022 #106,2022-05-23,200,exact,prefix,yes,yes,,truncated side: ours (140 vs 141 chars)
7004,COM 377 #2018,2018-05-07,200,exact,prefix,yes,none,,truncated side: ours (175 vs 176 chars)
7571,POR 2018 #206,2018-09-17,200,exact,prefix,yes,yes,,truncated side: ours (246 vs 247 chars)
22568,RES 2024 #68,2024-04-08,200,exact,prefix,yes,yes,,truncated side: ours (153 vs 154 chars)
15554,APP 2022 #3,2022-02-07,200,exact,prefix,yes,yes,,truncated side: ours (358 vs 359 chars)
9069,POR 2019 #146,2019-04-22,200,exact,prefix,yes,yes,,truncated side: ours (123 vs 124 chars)
18394,CMA 2023 #49,2023-02-13,200,exact,prefix,yes,yes,,truncated side: ours (165 vs 166 chars)
7241,CMA 2018 #143,2018-06-18,200,exact,prefix,yes,yes,,truncated side: ours (330 vs 331 chars)
19184,RES 2023 #129,2023-05-01,200,exact,prefix,yes,yes,,truncated side: ours (94 vs 95 chars)
30527,CMA 2025 #173,2025-06-23,200,exact,prefix,yes,yes,,truncated side: ours (153 vs 154 chars)
7555,RES 2018 #273,2018-09-17,200,exact,prefix,yes,yes,,truncated side: ours (114 vs 115 chars)
31072,RES 2025 #227,2025-10-20,200,exact,prefix,yes,yes,,truncated side: ours (44 vs 45 chars)
26960,POR 2025 #1,2025-01-06,200,exact,prefix,yes,yes,,truncated side: ours (234 vs 235 chars)
16037,RES 2022 #83,2022-04-11,200,exact,prefix,yes,yes,,truncated side: ours (53 vs 54 chars)
17541,RES 2022 #302,2022-11-21,200,exact,prefix,yes,yes,,truncated side: ours (41 vs 42 chars)
6380,COM 125 #2018,2018-02-12,200,exact,prefix,yes,none,,truncated side: ours (96 vs 97 chars)
10469,POR 2019 #323,2019-10-07,200,exact,prefix,yes,yes,,truncated side: ours (160 vs 161 chars)
8762,RES 2019 #69,2019-03-04,200,exact,prefix,yes,yes,,truncated side: ours (50 vs 51 chars)
24732,AR-24-33,2024-06-24,200,exact,prefix,yes,none,,truncated side: ours (195 vs 196 chars)
8389,POR 2019 #10,2019-01-07,200,exact,prefix,yes,yes,,truncated side: ours (125 vs 126 chars)
19836,POR 2023 #116,2023-06-12,200,exact,exact,yes,yes,,
6163,POR 2018 #14,2018-01-29,200,exact,prefix,yes,yes,,truncated side: ours (143 vs 144 chars)
14332,POR 2021 #141,2021-06-21,200,exact,prefix,yes,yes,,truncated side: ours (326 vs 327 chars)
8011,POR 2018 #275,2018-11-19,200,exact,prefix,yes,yes,,truncated side: ours (250 vs 251 chars)
9011,POR 2019 #136,2019-04-08,200,exact,prefix,yes,yes,,truncated side: ours (181 vs 182 chars)
6384,COM 127 #2018,2018-02-12,200,exact,prefix,yes,none,pdf-ok,truncated side: ours (83 vs 84 chars)
6561,POR 2018 #69,2018-03-05,200,exact,prefix,yes,yes,,truncated side: ours (508 vs 509 chars)
7501,POR 2018 #199,2018-07-30,200,exact,prefix,yes,yes,,truncated side: ours (145 vs 146 chars)
21750,RES 2023 #314,2023-12-18,200,exact,exact,yes,yes,,
6732,RES 2018 #110,2018-04-02,200,exact,prefix,yes,yes,,truncated side: ours (47 vs 48 chars)
20820,POR 2023 #183,2023-10-16,200,exact,prefix,yes,yes,,truncated side: ours (204 vs 205 chars)
6443,POR 2018 #52,2018-02-26,200,exact,prefix,yes,yes,,truncated side: ours (274 vs 275 chars)
8381,AR-18-143,2019-01-07,200,exact,prefix,yes,none,,truncated side: ours (177 vs 178 chars)
8919,CMA 2019 #70,2019-04-01,200,exact,prefix,yes,yes,,truncated side: ours (367 vs 368 chars)
14283,AR-21-43,2021-06-14,200,exact,prefix,yes,none,,truncated side: ours (166 vs 167 chars)
17748,CMA 2022 #252,2022-12-19,200,exact,prefix,yes,yes,,truncated side: ours (195 vs 196 chars)
28029,CMA 2025 #65,2025-03-24,200,exact,prefix,yes,yes,,truncated side: ours (507 vs 508 chars)
9173,RES 2019 #128,2019-04-29,200,exact,prefix,yes,yes,,truncated side: ours (37 vs 38 chars)
6093,POR 2018 #4,2018-01-08,200,exact,prefix,yes,yes,,truncated side: ours (225 vs 226 chars)
9660,RES 2019 #230,2019-06-24,200,exact,prefix,yes,yes,,truncated side: ours (42 vs 43 chars)
31139,CMA 2025 #258,2025-10-20,200,exact,prefix,yes,yes,,truncated side: ours (177 vs 178 chars)
14385,CMA 2021 #174,2021-06-28,200,exact,prefix,yes,yes,,truncated side: ours (425 vs 426 chars)
12719,COM 644 #2020,2020-10-05,200,exact,prefix,yes,none,,truncated side: ours (101 vs 102 chars)
29229,RES 2025 #91,2025-04-14,200,exact,exact,yes,yes,,
9127,CMA 2019 #116,2019-04-22,200,exact,prefix,yes,yes,,truncated side: ours (130 vs 131 chars)
6740,RES 2018 #112,2018-04-02,200,exact,prefix,yes,yes,,truncated side: ours (48 vs 49 chars)
26162,RES 2024 #283,2024-11-18,200,exact,exact,yes,yes,,
8562,RES 2019 #43,2019-02-04,200,exact,prefix,yes,yes,,truncated side: ours (45 vs 46 chars)
14277,CMA 2021 #162,2021-06-14,200,exact,exact,yes,yes,,
9862,RES 2019 #264,2019-07-30,200,exact,prefix,yes,yes,,truncated side: ours (60 vs 61 chars)
8794,POR 2019 #83,2019-03-18,200,exact,prefix,yes,yes,,truncated side: ours (221 vs 222 chars)
16657,APP 2022 #35,2022-08-01,200,exact,prefix,yes,yes,,truncated side: ours (292 vs 293 chars)
6809,APP 2018 #17,2018-04-23,200,exact,prefix,yes,yes,,truncated side: ours (169 vs 170 chars)
16328,POR 2022 #99,2022-05-23,200,exact,exact,yes,yes,,
8220,CMA 2018 #326,2018-12-10,200,exact,prefix,yes,yes,,truncated side: ours (191 vs 192 chars)
7348,POR 2018 #173,2018-06-25,200,exact,prefix,yes,yes,,truncated side: ours (216 vs 217 chars)
13846,POR 2021 #80,2021-04-12,200,exact,exact,yes,yes,,
9005,RES 2019 #104,2019-04-08,200,exact,prefix,yes,yes,,truncated side: ours (106 vs 107 chars)
20520,CMA 2023 #224,2023-09-11,200,exact,prefix,yes,yes,,truncated side: ours (422 vs 423 chars)
12676,CMA 2020 #211,2020-10-05,200,exact,prefix,yes,yes,pdf-ok,truncated side: ours (184 vs 185 chars)
31120,POR 2025 #146,2025-10-20,200,exact,prefix,yes,yes,,truncated side: ours (115 vs 116 chars)
11330,RES 2020 #48,2020-02-10,200,exact,prefix,yes,yes,,truncated side: ours (120 vs 121 chars)
16258,AR-22-28,2022-05-09,200,exact,prefix,yes,none,,truncated side: ours (116 vs 117 chars)
8984,CMA 2019 #89,2019-04-08,200,exact,prefix,yes,yes,,truncated side: ours (551 vs 552 chars)
7028,RES 2018 #167,2018-05-14,200,exact,prefix,yes,yes,,truncated side: ours (111 vs 112 chars)
24503,CMA 2024 #129,2024-06-17,200,exact,prefix,yes,yes,,truncated side: ours (463 vs 464 chars)
10700,APP 2019 #85,2019-10-28,200,exact,prefix,yes,yes,,truncated side: ours (296 vs 297 chars)
11369,CMA 2020 #46,2020-02-24,200,exact,prefix,yes,yes,,truncated side: ours (175 vs 176 chars)
14257,CMA 2021 #160,2021-06-14,200,exact,prefix,yes,yes,,truncated side: ours (322 vs 323 chars)
14403,POR 2021 #155,2021-06-28,200,exact,prefix,yes,yes,,truncated side: ours (178 vs 179 chars)
14617,POR 2021 #184,2021-09-13,200,exact,prefix,yes,yes,,truncated side: ours (268 vs 269 chars)
8273,CMA 2018 #332,2018-12-17,200,exact,prefix,yes,yes,,truncated side: ours (258 vs 259 chars)
7823,AR-18-107,2018-10-29,200,exact,prefix,yes,none,,truncated side: ours (77 vs 78 chars)
29804,POR 2025 #84,2025-06-09,200,exact,prefix,yes,yes,,truncated side: ours (223 vs 224 chars)
13296,RES 2021 #10,2021-01-04,200,exact,exact,yes,yes,,
18131,RES 2023 #56,2023-02-13,200,exact,prefix,yes,yes,,truncated side: ours (54 vs 55 chars)
17389,RES 2023 #130,2023-05-08,200,exact,exact,yes,yes,,
8454,RES 2019 #24,2019-01-14,200,exact,prefix,yes,yes,,truncated side: ours (58 vs 59 chars)
9181,CMA 2019 #123,2019-04-29,200,exact,prefix,yes,yes,,truncated side: ours (571 vs 572 chars)
6392,RES 2018 #45,2018-02-26,200,exact,prefix,yes,yes,,truncated side: ours (116 vs 117 chars)
7426,CMA 2018 #179,2018-07-30,200,exact,prefix,yes,yes,,truncated side: ours (250 vs 251 chars)
13239,POR 2020 #297,2020-12-21,200,exact,prefix,yes,yes,,truncated side: ours (131 vs 132 chars)
20203,RES 2023 #214,2023-08-07,200,exact,prefix,yes,yes,,truncated side: ours (45 vs 46 chars)
19040,APP 2023 #20,2023-04-10,200,exact,prefix,yes,yes,,truncated side: ours (281 vs 282 chars)
17508,POR 2022 #304,2022-11-21,200,exact,prefix,yes,yes,,truncated side: ours (874 vs 875 chars)
16564,RES 2022 #159,2022-06-27,200,exact,prefix,yes,yes,,truncated side: ours (110 vs 111 chars)
20526,CMA 2023 #230,2023-09-11,200,exact,prefix,yes,yes,,truncated side: ours (604 vs 605 chars)
8647,POR 2019 #55,2019-02-11,200,exact,prefix,yes,yes,,truncated side: ours (274 vs 275 chars)
8013,RES 2018 #355,2018-11-19,200,exact,prefix,yes,yes,,truncated side: ours (125 vs 126 chars)
15633,CMA 2022 #36,2022-02-28,200,exact,prefix,yes,yes,,truncated side: ours (298 vs 299 chars)
30443,CMA 2025 #161,2025-06-23,200,exact,prefix,yes,yes,,truncated side: ours (308 vs 309 chars)
15579,RES 2022 #31,2022-02-07,200,exact,prefix,yes,yes,,truncated side: ours (51 vs 52 chars)
16210,APP 2022 #18,2022-05-02,200,exact,prefix,yes,yes,,truncated side: ours (345 vs 346 chars)
14619,POR 2021 #186,2021-09-13,200,exact,prefix,yes,yes,,truncated side: ours (395 vs 396 chars)
